time,time,flux,flux_err
1721.2746651347425,1721.2746651347425,1.0153762594948899,0.02337865316246524
1721.276054043982,1721.276054043982,0.9815516622194246,0.023392857278703806
1721.2774429529884,1721.2774429529884,1.0185077097135222,0.023405266918924115
1721.2788318619948,1721.2788318619948,0.9800662693894409,0.02336659723372261
1721.2802207712334,1721.2802207712334,1.0057468881225522,0.02336598337996388
1721.2816096802394,1721.2816096802394,1.0096828575487775,0.02335520233651636
1721.2829985892458,1721.2829985892458,0.9909012522683615,0.023505599516600365
1721.284387498485,1721.284387498485,0.9593667973938751,0.023384106375732273
1721.2857764074915,1721.2857764074915,1.0227455468155424,0.023367944819260977
1721.287165316731,1721.287165316731,1.0186720239338647,0.023360260795254273
1721.2885542257375,1721.2885542257375,0.9819304041631279,0.02353616606944467
1721.289943134744,1721.289943134744,0.9918577608943515,0.02335045683287152
1721.2913320439834,1721.2913320439834,0.9987008759003009,0.02346054512189416
1721.2927209529898,1721.2927209529898,0.9860168398575211,0.023472899196668798
1721.2941098622284,1721.2941098622284,0.9857847134182185,0.023433727058446954
1721.2954987712342,1721.2954987712342,1.0163055255565434,0.02332691911520693
1721.2968876804734,1721.2968876804734,1.0031697583756745,0.023359406268324827
1721.2982765894799,1721.2982765894799,1.0305423239937292,0.02338258245279397
1721.2996654984865,1721.2996654984865,0.9835760926401029,0.023333467350589807
1721.3010544077258,1721.3010544077258,0.992182317220661,0.023340910737108953
1721.3024433167323,1721.3024433167323,0.9805853625848141,0.02333356769709359
1721.3038322259717,1721.3038322259717,0.9891995441602399,0.023339907233400747
1721.3052211349782,1721.3052211349782,1.0063826561597347,0.0233154820391221
1721.306610043984,1721.306610043984,0.9809951742236115,0.02345814011691098
1721.3079989532225,1721.3079989532225,0.9814280406685755,0.023397235673056495
1721.309387862229,1721.309387862229,1.0044737703166775,0.023333290988358176
1721.3107767714691,1721.3107767714691,1.024944586117384,0.023430266193436907
1721.3121656804763,1721.3121656804763,0.9974145715644855,0.023321622710301863
1721.3135545897148,1721.3135545897148,0.9954747381037415,0.023291098454744277
